molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7471129aec00>,CCOC(=O)Cc1csc(NC(=O)c2ccccc2C)n1,0.8624717944226877,1.8980524861427295,2.809420000000001,68.28999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aec70>,CC(C)C(C)NC(=O)CSc1nnc(C2CC2)n1C1CC1,0.786891603267408,2.812270577991203,2.7432000000000007,59.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aece0>,CCc1noc(CC)c1CNC(=O)NCC(=O)N(C)C,0.8031814966269064,2.7166568210324638,0.6868000000000001,87.46999999999998,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aed50>,CC(c1nc2ccccc2[nH]1)N(C)CC(=O)Nc1nncs1,0.7520361285658184,2.9170242303039178,2.0458999999999996,86.8,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aedc0>,COc1ccc(-c2nnc(CC(=O)NCC3CCCO3)o2)cc1OC,0.8123318312036131,2.6716696917113865,1.5914999999999995,95.71000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aee30>,CCc1cccc(C)c1NC(=O)c1cccc(OCC(F)F)n1,0.8793711798576614,2.331623667204603,3.848620000000002,51.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aeea0>,COc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cn1,0.9416159338922712,1.8192585226246631,2.5444000000000004,68.28999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aef10>,CCC(CCO)NC(=O)Nc1cc(F)c(OC)c(F)c1,0.7516434256241689,2.757880404772335,2.2559000000000005,70.59,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aef80>,Cc1noc(CC2CCN(C(=O)Nc3ccccc3C(C)C)CC2)n1,0.9118196752009187,2.312598365104053,3.9880200000000032,71.26,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aeff0>,CN(C(=O)NCc1ccc(S(N)(=O)=O)cc1)C1CCCCCC1,0.8236737275429846,2.07178111912768,2.1982,92.5,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af060>,CCC(NC1=C(C(N)=O)S(=O)(=O)c2ccccc21)c1ccccc1,0.872828524021825,3.037991443221662,2.3686999999999996,89.25999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af0d0>,CCOc1nc(S(=O)(=O)c2c(C)cccc2C)ccc1Cl,0.8617346364020619,2.510069531363344,3.5833400000000024,56.26,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af140>,CCNC(=O)CN1CCN(CC(=O)NC(C)(C#N)C2CC2)CC1,0.6628817956034163,2.7763065801569287,-0.45141999999999705,88.47,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af1b0>,CCN(C(=O)NC(CCO)c1ccccc1)C(C)c1ccc(C#N)cc1,0.7969658198938482,3.0165297304559004,3.774480000000003,76.36000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af220>,Cc1cc(C(=O)NCc2nc(C)sc2C)on1,0.9053715331376415,2.6010184640009495,1.98636,68.02000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af290>,CC(C)N(CCCO)S(=O)(=O)c1ccc(F)cc1,0.8577600434121708,2.0571029259919147,1.6072000000000002,57.61,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af300>,CCN(CC)C(=O)CN1CCOC(c2ccccc2F)C1,0.8332173510370726,2.6703972780529615,2.0673999999999997,32.78,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af370>,CC(CCN1CCOCC1C)NC(=O)c1c[nH]c2cccc(F)c12,0.883980246995562,3.246025582018147,2.5361000000000002,57.36,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af3e0>,CNC(=O)C(C)NC(=O)Cn1c(=O)oc2ccccc21,0.8121020952155511,2.560804320856251,-0.15479999999999983,93.34,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af450>,COCCCC(=O)N(c1cc(Cl)ccc1OC)C(C)C,0.7231907128657634,2.1801516928273355,3.516600000000003,38.769999999999996,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af4c0>,CCNC(=O)c1ccc(CNC(=O)N2CCOCC2C)cc1,0.8823318395683378,2.50029987723763,1.3665999999999998,70.67,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af530>,CC(C)(C)c1ncc(C(=O)N2CCN(Cc3ccccc3)CC2)s1,0.8569256489102463,2.1263493198271224,3.3986000000000027,36.440000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af5a0>,COc1ccc(Br)c(-c2ccnnc2)c1,0.8369232395029458,2.2356826715767255,2.9147000000000007,35.010000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af610>,CS(=O)c1ccc(CNC(=O)CC=Cc2ccccc2)cc1,0.8902944723802511,2.694659395139084,3.1437000000000017,46.17,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af680>,COC(=O)C1CCCN1Cc1coc(-c2ccc(C)cc2)n1,0.8126927209102773,2.640964889644577,2.787420000000001,55.57,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af6f0>,CNC(=O)c1ccccc1SCC(=O)N(C)C,0.8198941399535175,1.9626184213054376,1.2265000000000001,49.410000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af760>,CCC(Oc1cccc(C)c1)C(=O)NCc1ccc2c(c1)OCO2,0.8850782264920025,2.4994375471501815,3.197520000000001,56.790000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af7d0>,CCCCN(CC(N)=O)c1ncc(Br)cc1N,0.8339066613010773,2.5895120667903893,1.5180999999999998,85.24,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af840>,COC(=O)CCCN(C)C(=O)c1cc(Cl)cc(Cl)c1,0.7855984823356819,2.0410996222575495,3.018600000000001,46.61,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af8b0>,Cc1ccsc1-c1ccc(C(=O)NCCN2CCOCC2)s1,0.912771831293607,2.38076638603291,2.8470200000000014,41.57000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af920>,CC(C)(C)C(=O)NCC(C)(c1ccccc1)N1CCOCC1,0.9285040561331442,2.9554284457605924,2.396300000000001,41.57000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129af990>,Cn1nc2n(c1=O)CCN(CCn1cc(-c3ccccc3)cn1)C2,0.7171516454056232,2.6268367600339744,0.9610999999999996,60.88,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afa00>,CS(=O)c1ccc(NC2CCCCNC2=O)cc1,0.8715126593388669,3.1846122764182345,1.5045999999999997,58.2,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afa70>,CCn1cnnc1CNC(=O)NC1CCc2c(Cl)cccc21,0.9088624778905914,2.9816440105236985,2.4381000000000004,71.84,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afae0>,Cc1ncc(C(C)NCC(C)N(C)c2ccccc2)s1,0.879973073707614,3.2171724228054757,3.6270200000000026,28.160000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afb50>,Cc1ncccc1OCC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.8548625874705406,1.9099682499988617,1.0549199999999999,111.38,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afbc0>,CCC(C)NC(=O)COC(=O)Cc1c[nH]c2ccccc12,0.8002160491910525,2.4137130538026366,2.1682999999999995,71.19,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afc30>,CCOC(=O)c1ccc(NC(=O)c2cc(F)ccc2C)cc1,0.8784321855002297,1.6052598010707406,3.5631200000000023,55.4,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afca0>,Cn1cccc1CNc1cccc(S(N)(=O)=O)c1,0.8740020466323254,2.146597887530376,1.2846,77.12,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afd10>,CCOC(=O)N1CCC(Nc2nc3ccccc3c(=O)[nH]2)CC1,0.9035639798185963,2.2963229897570514,1.9559,87.32,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afd80>,COC1CCCC(OC(=O)Cn2nc3ccccn3c2=O)C1,0.7877223018615238,3.256212127457937,0.9968000000000001,74.83000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afdf0>,CC(C)C(Sc1ccccc1)C(=O)NCC1CCCO1,0.8191251283055702,2.905519314072105,3.0985000000000014,38.33,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afe60>,CCOc1cccc(-c2nnc(SC(C)C#N)o2)c1,0.7804820231066234,2.774377655469518,3.1394800000000016,71.94,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129afed0>,CNC(=O)COC(=O)c1nn(-c2ccc(F)cc2F)c2c1CCC2,0.8604958069147418,2.3751613918200984,1.5419999999999994,73.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129aff40>,Cc1cccc2cc(COC(=O)Cn3nnc4ccccc43)c(=O)[nH]c12,0.5717620251266397,2.326405489463662,2.3246199999999995,89.87,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4040>,CC(=O)NC(C)C(=O)N1CCC(Nc2ccccc2)C1,0.8684065175283835,2.6815834118164634,1.2239999999999993,61.440000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d40b0>,Cc1ccc(N2CCOC3CN(C(=O)c4cnccn4)CC32)nn1,0.784753899660958,3.5126086072282323,0.30481999999999965,84.34,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4120>,CCOc1cc(Cl)c(CC(=O)N(C)CCO)cc1Cl,0.8777078086335554,2.242924961624066,2.3853,49.769999999999996,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4190>,CC(=O)NCC(=O)NCCSc1ccc(Cl)cc1,0.6179180996787871,1.9348569644534521,1.6844,58.2,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4200>,Cc1cc(C(=O)NCc2ccnc(OC3CCC3)c2)cs1,0.9215733617285622,2.375923620432168,3.312820000000002,51.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4270>,COC(=O)CS(=O)(=O)N(C)C(C)c1ccc(Cl)cc1,0.7786804945149973,2.6710800144438753,1.8356000000000003,63.68000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d42e0>,CC(=O)NCCNC(=O)N(C)CCc1ccccn1,0.7304381749669879,2.1498602642792353,0.40159999999999996,74.33000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4350>,Cn1c(C(=O)NCC(=O)Nc2ccccc2)cc2sccc21,0.7774953033823921,2.044101379164779,2.6083,63.13,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d43c0>,CC1CC1c1ccc(CN(Cc2cnc3ncccn23)C2CC2)o1,0.6953592331231138,3.6040194242373103,3.610300000000003,46.57000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4430>,Cc1noc(C)c1CNC(=O)NCc1cccnc1OC(C)C,0.853807717550584,2.3718921768199888,2.473040000000001,89.28,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d44a0>,COc1cc(NC(=O)C(C)Oc2ccc(Cl)cc2C)ncn1,0.9163079099366906,2.5805676639194814,2.8530200000000008,73.34,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4510>,Cc1cc(C)cc(C(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1,0.9343884985960149,1.7105981886054025,3.7917400000000026,49.410000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4580>,Cc1nn(C)c2nc(C(C)C)cc(C(=O)NCC(C)C)c12,0.9407649568338973,2.317772741311291,2.785920000000001,59.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d45f0>,COc1ccccc1CCN(C)C(=O)Nc1cccc(NC(C)=O)c1,0.846228130908881,1.9123940933195005,3.360000000000001,70.67,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4660>,CN(C)S(=O)(=O)N(C)CCOc1ccc(F)cc1F,0.7887163248305021,2.2285347896783634,1.0818000000000008,49.85000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d46d0>,CCCNC(=O)c1ccc(Cl)cc1NC(=O)c1cccnc1,0.8896687660326649,1.80631144651678,3.1271000000000013,71.09,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4740>,Cc1ccc(Cl)cc1NC(=O)CCc1ccco1,0.9113198387873608,1.777688729159335,3.8127200000000023,42.24,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d47b0>,COc1cc(S(=O)(=O)N(C)C)c(OC)cc1C,0.8166223707233232,1.9678809175048908,1.2625199999999999,55.84,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4820>,Cn1ncnc1CN1CCCN(c2cccnn2)CC1,0.8022125724486672,2.4498722491072122,0.3173999999999999,62.970000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4890>,Cc1cc(NCc2ccccc2)cc(=O)n1CC1CCCO1,0.9226708347759955,2.6391208992599626,2.947820000000001,43.260000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4900>,Cc1nn(C)c(C)c1C(=O)NCc1ccc2c(c1)OCO2,0.9327800845829259,2.1070191093500306,1.69564,65.38000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4970>,Cc1cc(NS(C)(=O)=O)ccc1NC(=O)CCc1ccccc1,0.853818096301361,1.7257376095122936,2.937820000000001,75.27000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d49e0>,COc1ccc(-c2n[nH]cc2C2NC(=O)c3n[nH]c(C)c3N2)cc1,0.5890019471246946,3.5572997545080387,1.9709199999999998,107.72,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4a50>,CCS(=O)(=O)N(C)c1ccccc1C(=O)NC(C)c1ccncc1,0.8698448872280657,2.689920490293993,2.3585000000000003,79.37,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4ac0>,COc1cccc(C2CCCN2C(=O)c2cnc3ccc(C)cn23)c1,0.7341872515247629,2.7500004609421556,3.6286200000000024,46.84,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4b30>,CC(C)CNC(=O)c1ccccc1S(=O)(=O)N(C)C,0.8865749644080085,1.900735405062978,1.3227,66.48,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4ba0>,Cc1cc(C)n2cc(CNc3c4c(nc5ncnn35)CCCC4)nc2n1,0.6112538164539312,3.0066539833907875,2.2747400000000004,85.3,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4c10>,CC(=O)NCCNC(=O)CCNS(=O)(=O)c1ccc(F)cc1C,0.5793531616494039,2.1011603685073332,0.05481999999999987,104.37,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4c80>,Cc1ccccc1OCCN(C)C(=O)CCn1cc(Cl)cn1,0.7875392256604086,2.2040868807599576,2.772420000000001,47.36,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4cf0>,CCOc1ccccc1OCC(=O)Nc1cccc(CN(C)C(C)=O)c1,0.789210020281223,1.8824035674404787,3.081100000000001,67.87,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4d60>,CCOc1ccccc1N1CCN(C(=O)CC(C)C)CC1=O,0.8385125517098766,2.093071150377172,2.3066000000000004,49.85,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4dd0>,CC(=O)c1c(C)nn(CCOc2ccc(C)cc2)c1C,0.7855828738641973,1.9734970541326966,3.0899600000000014,44.120000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4e40>,Cc1csc(NC(=O)c2ccc(CN3CCOCC3)cc2)n1,0.941355094130196,1.9016613379559875,2.5360200000000006,54.46000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4eb0>,CNC(=O)c1cc(NC(=O)NCc2ccc(OC)cc2)ccc1F,0.7875105989210412,1.7923850427959884,2.5156,79.46000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4f20>,CC(NC(=O)CSc1nncs1)c1ccccc1C(F)(F)F,0.8409853737354297,2.842641308307881,3.5264000000000024,54.88,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d4f90>,Cn1cccc1-c1nc(C2CC2)nn1-c1cc(-c2ccncc2)ncn1,0.5693310129913524,2.8147062101114333,3.002200000000001,74.31,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5000>,COc1cc(C(=O)N(C)CC(=O)N(C)C)cc(Cl)c1OC,0.8265328553760951,2.106384319732868,1.5173999999999999,59.08,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5070>,CCC1c2ccsc2CCN1CCNC(=O)c1ccco1,0.9230755689723599,2.8823444214902416,3.080300000000001,45.480000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d50e0>,CCn1ccc2cc(CCC(=O)Nc3cccnc3)ccc21,0.7805765666517713,2.0613637418021415,3.627500000000002,46.92,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5150>,Cc1cc(C2CCCN(C(=O)c3ccnnc3)C2)n[nH]1,0.8984247781892784,3.1472819962842706,1.52792,74.77000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d51c0>,CCc1nc(CN(C)CC2=CCCOC2)cs1,0.7528520513470339,3.0740747451058628,2.484000000000001,25.360000000000003,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5230>,CC(=O)Nc1ccc(C(=O)Nc2ccc(C(C)=O)c(C)c2)cc1,0.8497564435361873,1.700174937808999,3.4083200000000025,75.27000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d52a0>,CCCOc1ccc(C2C(C(=O)OC)=C(C)Nc3nnnn32)cc1,0.8379550576670638,3.0561723002487433,1.9237999999999997,91.16,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5310>,Cc1ccc(C(O)c2ccc3c(c2)CN(C)C3)c(C)c1,0.9018787507890293,2.6629279322448607,3.330540000000002,23.47,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5380>,CS(=O)(=O)c1ccc(NC(=O)c2cccc(Cl)c2)cn1,0.9440899666300331,1.931545725461369,2.3908000000000005,76.13,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d53f0>,CN(C)C(=O)CCOC(=O)C1(c2ccc(Br)cc2)CC1,0.7740657877889044,2.298667077442719,2.5022,46.61,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5460>,COc1cccc(OCCN(C)C(=O)c2ccc(F)c(F)c2F)c1,0.7584960208760683,2.0885321046893193,3.2635000000000023,38.77,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d54d0>,Cc1cccc(C(=O)N(C)c2cccc3ncccc23)n1,0.7222294893347273,2.1353397742783233,3.2148200000000013,46.09,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5540>,CCOC(CC)c1nc(Cn2ncc(Cl)c(Cl)c2=O)cs1,0.8012177213603638,3.2476917841897244,3.542500000000002,57.01,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d55b0>,CCC(CC)C(=O)NC(C)c1ccc(F)c(N)c1,0.7913554287824375,2.6067271507574272,3.021300000000001,55.120000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5620>,CNS(=O)(=O)c1cc(C(=O)NCCCc2ccccc2)n(C)c1,0.7485043125134553,2.075476311435372,1.2957999999999992,80.19999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5690>,CC(NC(=O)c1ccco1)c1ccc(OC(=O)C2CCCC2)cc1,0.6684954712404242,2.467675674240482,3.8662000000000027,68.53999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5700>,CCC(C)n1ccc(C(=O)N2CC(c3cccs3)C2)n1,0.8668831626362987,3.017510624552555,3.1552000000000016,38.13,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5770>,CC(C)n1cnnc1SCC(=O)Nc1cc(F)c(F)c(F)c1,0.6761912733792759,2.3946741264175255,3.007100000000001,59.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d57e0>,CC(C)Oc1ccc(S(=O)(=O)NCc2ccncc2)cc1,0.8892315608045256,1.8818712605886248,2.3473000000000006,68.29,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5850>,CC(C)n1nccc1NC(=O)c1cnc2c(c1)c(=O)n(C)c(=O)n2C,0.7529700261824221,2.5014141321042445,0.6618999999999997,103.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d58c0>,COc1ccc(CC(=O)Nc2nnc(C3CCCCC3)o2)c(OC)c1,0.8641411088919851,2.27936277463818,3.3157000000000023,86.48,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5930>,CC(c1ccncc1)N(C)C(=O)Nc1ccc2c(c1)COC2,0.9450447050223442,2.8517033511830387,3.3367000000000013,54.46000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d59a0>,Cc1ccc(OCC(=O)Nc2nnc(C3CCCCC3)s2)cc1,0.901929101539779,2.023306018668439,3.9117200000000025,64.11,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5a10>,COC(=O)C(Cc1cccc(F)c1)NC(=O)c1cc(C)nn1C,0.845199328978941,2.5687131735635216,1.38172,73.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5a80>,CC1CC1C(=O)Nc1cccc(C(=O)N(C)C2(C#N)CCC2)c1,0.9289220566581485,3.1567156045707856,2.799380000000001,73.2,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5af0>,CCOc1cc(C#N)ccc1OC(=O)Cc1cccc2cccnc12,0.5265712512741154,2.1815646977151033,3.6532800000000023,72.21000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5b60>,CC(C)(CNC(=O)N1CCOC(C(N)=O)C1)c1cccc(Cl)c1,0.8716894930927523,2.9225725142228622,1.5133000000000005,84.66,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5bd0>,CCC(CC)CN(CC)C(=O)c1cccc(C(N)=O)c1,0.8318430703867181,2.104887590263232,2.6838000000000006,63.4,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5c40>,Cn1c(=O)c2c(ncn2CCC(O)COc2ccccc2)n(C)c1=O,0.6927371545098764,2.761665735667428,0.2636999999999996,91.28,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5cb0>,CCNC(=O)CCC(=O)Nc1ccc(OC(F)(F)F)cc1,0.8479886839296824,1.863087345128525,2.4400000000000004,67.43,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5d20>,Cc1ccc(-n2cnc3ccccc3c2=O)cc1Cl,0.6796412819181324,1.8704489435245168,3.347520000000002,34.89,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5d90>,CC(C)Oc1ccc(CCC(=O)NC(C)(C)C)cc1N,0.8139477274712612,2.132674576233237,2.9033000000000007,64.35,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5e00>,COc1cccc(C(O)c2ccc3c(c2)n(C(C)=O)c(=O)n3C)c1,0.7997080553096549,2.8301169937904955,2.0904,73.46000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5e70>,CNS(=O)(=O)c1ccc(C(=O)NCCN2CCCCCC2=O)o1,0.7730988683038884,2.4133267922046038,0.32010000000000094,108.71999999999998,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5ee0>,Cc1cc(C)n2ncc(C(=O)Nc3ccccc3)c2n1,0.7752392280725741,1.9220996010594522,2.598440000000001,59.290000000000006,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5f50>,Cc1ccc2ncc(C(=O)NC3COc4ccccc4C3)n2c1,0.7906273807159881,2.8711930161090358,2.37622,55.629999999999995,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d5fc0>,CCN(CC(F)(F)F)C(=O)c1ccccc1-c1nc[nH]n1,0.9430149143215995,2.8917659015992783,2.4961,61.88,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d6030>,CCOC(=O)c1nn(Cc2ccccc2F)c(N)c1C#N,0.8640603412693525,2.3173486602199684,1.7010800000000001,93.93,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d60a0>,COCCCNC(=O)c1oc2c(c1C)C(=O)CC(C)(C)C2,0.8469419507941967,2.5149035394605104,2.5094200000000004,68.53999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d6110>,CC(=O)Nc1ccc(NC(=O)C2CC3C=CC2C3)cc1,0.8297003269925531,3.7061505571253957,2.795700000000001,58.2,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d6180>,C#CCNc1cc(S(=O)(=O)N2CCCC2)ccc1OC,0.8366830071174255,2.2113064547320977,1.5248,58.64,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d61f0>,COc1cc2c(cc1OC)CN(c1ncnc3[nH]ccc13)CC2,0.8052214526996107,2.4028580278532825,2.5378000000000007,63.27,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d6260>,CN(CC(=O)NC1CCCCCC1)c1cc(N2CCCCC2)ncn1,0.8316228668580105,2.369640698768844,2.7421000000000006,61.36000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129d62d0>,COc1ccc(NC(=O)CCNC(=O)c2ccco2)cc1,0.8521108993854374,1.7011336204321683,2.0468,80.57000000000001,0.992,1.0,0.785
